Domain,Registrar,Creation_Date,Update_Date,SSL_Issuer,SSL_TTL,First octet,Second octet,Third octet,Fourth octet,NumOfIPs,TXTRecord,SPF,MX,DKIM,DMARC,AS,HTTP_Status,Server,Entropy,Vowel_Ratio,Consonant_Ratio,Numerical_Ratio,Special_Char_Ratio,Vowel_Sequence,Consonant_Sequence,Numerical_Sequence,Special_Char_Sequence,Is_Unicode,Levenshtein_Distance,Contains_Blacklisted,Last_is_sk,Location,Class
nikevypredaj.sk,"WebHouse, s.r.o.",3.0,3.0,Google Trust Services,60,104,21,64,1,7,0,0,0,0,0,13335,403,cloudflare,3.64,0.33,0.6,0.0,0.0,1,2,0,0,False,14,True,False,Canada,1
skvza.sk,"Webglobe, a.s.",4.0,4.0,Let's Encrypt,87,195,181,248,157,1,1,1,1,1,1,48689,200,nginx,2.5,0.12,0.75,0.0,0.0,1,4,0,0,False,7,False,False,Slovakia,0
dfyneoutlet.sk,NETIM,4.0,3.0,Google Trust Services,37,172,67,180,224,2,0,0,0,0,0,13335,403,cloudflare,3.52,0.36,0.57,0.0,0.0,3,2,0,0,False,13,True,False,Canada,1
aquataliabratislava.sk,NETIM,4.0,3.0,Google Trust Services,70,172,67,172,116,2,0,0,0,0,0,13335,403,cloudflare,3.2,0.45,0.5,0.0,0.0,2,2,0,0,False,21,True,False,Canada,1
rohacespalena.sk,Websupport s.r.o.,4.0,2.0,Let's Encrypt,36,37,9,175,155,1,1,1,1,0,1,51013,200,openresty,3.45,0.38,0.56,0.0,0.0,1,2,0,0,False,15,False,False,Slovakia,0
mojerakusko.sk,Websupport s.r.o.,4.0,3.0,Google Trust Services,76,104,21,96,1,7,1,1,1,0,0,13335,200,cloudflare,3.18,0.36,0.57,0.0,0.0,1,2,0,0,False,13,False,False,Canada,0
slovensko.sk,Národná agentúra pre sieťové a elektronické služby,4.0,3.0,DigiCert Inc,102,195,49,191,194,1,1,1,1,0,1,25373,200,None,2.86,0.25,0.67,0.0,0.0,1,3,0,0,False,11,True,False,Slovakia,0
zoznam.sk,"Zoznam, s.r.o.",4.0,3.0,Sectigo Limited,368,213,81,185,100,1,1,1,1,0,1,6855,200,cloudflare,2.95,0.22,0.67,0.0,0.0,1,2,0,0,False,8,False,False,Slovakia,0
autoskolasmart.sk,Websupport s.r.o.,4.0,3.0,Let's Encrypt,33,139,162,156,124,1,1,1,1,0,0,63949,200,nginx/1.22.0 (Ubuntu),3.18,0.35,0.59,0.0,0.0,2,2,0,0,False,16,False,False,Germany,0
therme.sk,"Slovak Telekom, a.s.",4.0,2.0,Let's Encrypt,41,46,229,238,155,1,1,1,1,1,0,29405,200,Apache,2.95,0.22,0.67,0.0,0.0,1,2,0,0,False,8,False,False,Slovakia,0
nikeshopslovensko.sk,Gransy s.r.o.,4.0,3.0,Let's Encrypt,82,196,245,153,211,1,0,0,0,0,0,41564,200,Apache,3.25,0.3,0.65,0.0,0.0,1,3,0,0,False,19,True,False,Slovakia,1
paypal.legitalk.sk,Speedweb s. r. o.,4.0,3.0,Let's Encrypt,77,109,74,157,6,1,0,0,0,0,0,29405,200,nginx,3.31,0.33,0.56,0.0,0.0,2,2,0,0,False,17,False,False,Slovakia,1
nalia.sk,"ACTIVE 24, s.r.o.",4.0,2.0,None,0,31,15,10,101,1,1,1,1,0,1,25234,200,nginx,2.75,0.38,0.5,0.0,0.0,2,2,0,0,False,7,False,False,Czechia,1
wellensteynslovensko.sk,Gransy s.r.o.,4.0,3.0,Let's Encrypt,50,158,222,2,22,1,0,0,0,0,0,63119,200,Apache,3.24,0.3,0.65,0.0,0.0,2,3,0,0,False,22,True,False,United States,1
spa.sk,"INTERNET CZ, a.s.",4.0,4.0,Let's Encrypt,77,81,2,194,241,1,1,1,1,0,0,24806,200,Apache,2.25,0.17,0.67,0.0,0.0,1,2,0,0,False,5,False,False,Czechia,0
calvin-klein.sk,MarkMonitor International Limited,4.0,1.0,None,0,3,33,139,32,1,0,0,0,0,0,16509,0,None,3.37,0.27,0.6,0.0,0.07,2,2,0,1,False,14,False,False,Canada,1
mfsr.sk,DataCentrum,4.0,1.0,DigiCert Inc,315,85,248,149,189,1,1,1,1,0,1,5578,200,None,2.52,0.0,0.86,0.0,0.0,0,4,0,0,False,6,False,False,Slovakia,0
hrinova.sk,"INTERNET CZ, a.s.",4.0,3.0,Let's Encrypt,77,88,86,102,9,1,1,1,1,0,0,39392,200,Microsoft-IIS/8.5,3.32,0.3,0.6,0.0,0.0,1,2,0,0,False,9,False,False,Czechia,0
frankohotel.sk,"WebCreators, s. r. o.",4.0,1.0,Let's Encrypt,69,193,163,77,14,1,1,1,1,1,1,29405,200,nginx,3.52,0.29,0.64,0.0,0.0,1,2,0,0,False,13,False,False,Slovakia,0
tvav.sk,"Webglobe, s.r.o.",4.0,3.0,None,0,62,168,118,227,1,1,1,1,0,1,5578,200,Microsoft-IIS/10.0,2.52,0.14,0.71,0.0,0.0,1,2,0,0,False,6,False,False,Slovakia,0
dedietrichsk.sk,Gransy s.r.o.,4.0,3.0,None,30,93,185,101,33,1,1,1,0,0,1,43541,200,Apache/2.4,3.24,0.27,0.67,0.0,0.0,2,4,0,0,False,14,False,True,Czechia,1
benetton-sk.sk,"WebHouse, s.r.o.",2.0,1.0,Google Trust Services,46,104,21,64,1,7,0,0,0,0,0,13335,403,cloudflare,3.09,0.21,0.64,0.0,0.07,1,2,0,1,False,13,False,True,Canada,1
dpmp.sk,VÁDIUM - IT s.r.o.,4.0,2.0,Let's Encrypt,40,212,57,34,210,1,1,1,1,1,0,48689,200,nginx,2.52,0.0,0.86,0.0,0.0,0,4,0,0,False,6,False,False,Slovakia,0
hotelzobor.sk,"Webglobe, a.s.",4.0,3.0,Let's Encrypt,81,212,57,32,81,1,1,1,1,1,1,48689,200,nginx,3.33,0.31,0.62,0.0,0.0,1,2,0,0,False,12,False,False,Slovakia,0
hunter-sk.sk,Gransy s.r.o.,4.0,3.0,Let's Encrypt,61,196,240,121,159,1,0,0,0,0,0,41564,200,Apache,3.25,0.17,0.67,0.0,0.08,1,2,0,1,False,11,False,True,Germany,1
skitelgart.sk,Websupport s.r.o.,4.0,2.0,Let's Encrypt,51,37,9,175,187,1,1,1,1,0,0,51013,200,openresty,3.24,0.23,0.69,0.0,0.0,1,2,0,0,False,12,False,False,Slovakia,0
riekereshopsk.sk,Gransy s.r.o.,3.0,3.0,Let's Encrypt,54,196,196,197,214,1,0,0,0,0,0,41564,200,Apache,2.98,0.31,0.62,0.0,0.0,2,3,0,0,False,15,True,True,Ireland,1
marionnaud.sk,RAINSIDE s.r.o.,4.0,3.0,DigiCert Inc,163,23,62,220,14,1,1,1,1,0,1,16625,0,None,3.39,0.38,0.54,0.0,0.0,2,2,0,0,False,12,False,False,United States,0
nukeshop.sk,Gransy s.r.o.,3.0,3.0,Google Trust Services,66,104,21,48,1,7,0,0,0,0,0,13335,200,cloudflare,3.1,0.27,0.64,0.0,0.0,1,2,0,0,False,10,True,False,Canada,1
ruzinov.sk,"crooce.com - the internet company, s.r.o.",4.0,4.0,Let's Encrypt,45,86,110,226,183,1,1,1,1,0,0,29405,403,Apache,3.32,0.3,0.6,0.0,0.0,1,2,0,0,False,9,False,False,Slovakia,0
mindop.sk,Národná agentúra pre sieťové a elektronické služby,4.0,3.0,None,78,195,49,188,162,1,1,1,1,0,0,25373,200,Apache,3.17,0.22,0.67,0.0,0.0,1,2,0,0,False,8,False,False,Slovakia,0
kipling-sk.sk,Gransy s.r.o.,3.0,3.0,Let's Encrypt,30,158,222,2,41,1,0,0,0,0,0,63119,200,Apache,3.03,0.15,0.69,0.0,0.08,1,2,0,1,False,12,False,True,United States,1
altratopanky.sk,Gransy s.r.o.,4.0,2.0,Let's Encrypt,73,196,244,195,170,1,0,0,0,0,0,41564,200,Apache,3.32,0.33,0.6,0.0,0.0,1,3,0,0,False,14,True,False,Singapore,1
hoodrichbunda.sk,Key-Systems GmbH,4.0,1.0,ZeroSSL,42,165,231,253,42,1,0,0,0,0,0,41564,403,Apache/2,3.62,0.31,0.62,0.0,0.0,2,3,0,0,False,15,True,False,India,1
getspace.sk,NETIM,4.0,3.0,Let's Encrypt,70,95,217,251,141,1,1,1,1,1,1,24940,200,LiteSpeed,3.1,0.27,0.64,0.0,0.0,1,3,0,0,False,10,False,False,Finland,1
autoskolatymczak.sk,"Webglobe, a.s.",4.0,1.0,Let's Encrypt,35,195,181,248,21,1,1,1,1,1,1,48689,200,nginx,3.43,0.37,0.58,0.0,0.0,2,3,0,0,False,18,False,False,Slovakia,0
bedminton.sk,VÁDIUM - IT s.r.o.,4.0,3.0,Let's Encrypt,56,212,57,34,210,1,1,1,1,1,0,48689,200,nginx,3.42,0.25,0.67,0.0,0.0,1,2,0,0,False,11,False,False,Slovakia,0
pocar.sk,"SWAN, a. s.",4.0,3.0,Let's Encrypt,52,88,198,209,235,1,1,1,1,0,0,24940,200,nginx,3.0,0.25,0.62,0.0,0.0,1,2,0,0,False,7,False,False,Germany,0
danskoslovensko.sk,Nom-IQ Limited dba Com Laude,4.0,3.0,None,0,18,185,24,46,3,0,0,0,0,0,16509,200,cloudflare,3.09,0.28,0.67,0.0,0.0,1,3,0,0,False,17,True,False,United States,1
ruzbachy.sk,EXO TECHNOLOGIES spol. s r.o.,4.0,3.0,Let's Encrypt,81,85,159,106,197,1,1,1,1,0,1,34820,200,Apache,3.46,0.27,0.64,0.0,0.0,1,2,0,0,False,10,False,False,Slovakia,0
teniskyhokavypredaj.sk,Gransy s.r.o.,4.0,3.0,Let's Encrypt,68,165,231,199,196,1,0,0,0,0,0,58065,200,Apache,3.88,0.36,0.59,0.0,0.0,1,2,0,0,False,21,True,False,Estonia,1
klar.sk,Websupport s.r.o.,4.0,1.0,Let's Encrypt,23,37,9,175,133,1,1,1,1,0,0,51013,200,openresty,2.52,0.14,0.71,0.0,0.0,1,2,0,0,False,6,False,False,Slovakia,0
louboutintopanky.sk,Gransy s.r.o.,4.0,4.0,Let's Encrypt,81,158,222,2,62,1,0,0,0,0,0,63119,200,Apache,3.58,0.42,0.53,0.0,0.0,2,2,0,0,False,18,True,False,United States,1
kasinozive.sk,Gransy s.r.o.,3.0,3.0,Let's Encrypt,12,77,78,104,3,1,1,1,1,0,1,15685,200,Apache/2.4.25 (Debian),3.24,0.38,0.54,0.0,0.0,1,2,0,0,False,12,True,False,Czechia,1
autoskolasmile.sk,Websupport s.r.o.,4.0,2.0,Let's Encrypt,30,37,9,175,189,1,1,1,1,0,0,51013,200,openresty,3.34,0.41,0.53,0.0,0.0,2,2,0,0,False,16,False,False,Slovakia,0
ice-casino-sk.sk,Gransy s.r.o.,3.0,3.0,Google Trust Services,72,172,67,172,191,2,1,0,0,0,0,13335,200,cloudflare,3.2,0.31,0.5,0.0,0.12,1,2,0,1,False,15,True,True,Canada,1
selce-cachovo.sk,"WebHouse, s.r.o.",4.0,2.0,None,98,46,229,230,45,1,1,1,1,0,1,29405,200,Apache,3.33,0.31,0.56,0.0,0.06,1,2,0,1,False,15,False,False,Slovakia,0
twinsspecialslovensko.sk,Gransy s.r.o.,3.0,3.0,Let's Encrypt,79,196,196,101,43,1,0,0,0,0,0,48950,200,Apache,3.6,0.29,0.67,0.0,0.0,2,4,0,0,False,23,True,False,Sweden,1
solovairtopanky.sk,Gransy s.r.o.,4.0,3.0,Google Trust Services,50,104,21,64,1,7,0,0,0,0,0,13335,200,cloudflare,3.57,0.39,0.56,0.0,0.0,2,2,0,0,False,17,True,False,Canada,1
cicmany-ski.sk,"Webglobe, a.s.",4.0,2.0,Let's Encrypt,89,212,57,32,77,1,1,1,1,1,1,48689,200,Microsoft-IIS/10.0,3.24,0.29,0.57,0.0,0.07,1,2,0,1,False,13,False,False,Slovakia,0
aiglebratislava.sk,NETIM,4.0,3.0,Google Trust Services,33,104,21,78,6,2,0,0,0,0,0,13335,403,cloudflare,3.39,0.39,0.56,0.0,0.0,2,2,0,0,False,17,True,False,Canada,1
jioshare1.sk10kk.dns-dynamic.net,PDR Ltd. d/b/a PublicDomainRegistry.com,4.0,4.0,Google Trust Services,45,172,66,44,178,2,0,0,0,0,0,13335,500,cloudflare,4.09,0.25,0.53,0.09,0.03,2,3,2,1,False,31,False,False,Canada,1
spisskabela.sk,Websupport s.r.o.,4.0,1.0,Let's Encrypt,37,37,9,175,187,1,1,1,1,0,0,51013,200,openresty,2.95,0.29,0.64,0.0,0.0,1,3,0,0,False,13,False,False,Slovakia,0
benulekaren.sk,Websupport s.r.o.,4.0,3.0,Sectigo Limited,221,185,59,211,106,1,1,1,1,0,1,43541,200,nginx,3.18,0.36,0.57,0.0,0.0,1,2,0,0,False,13,False,False,Czechia,0
trapstar.sk,Gransy s.r.o.,4.0,3.0,Let's Encrypt,53,196,245,230,4,1,0,0,0,0,0,58065,200,Apache,2.73,0.18,0.73,0.0,0.0,1,3,0,0,False,10,False,False,Germany,1
intimissimisk.sk,Gransy s.r.o.,3.0,3.0,Google Trust Services,66,104,21,48,1,7,0,0,0,0,0,13335,200,cloudflare,2.52,0.31,0.62,0.0,0.0,1,2,0,0,False,15,False,True,Canada,1
uniqlosale.sk,Gransy s.r.o.,4.0,3.0,Let's Encrypt,30,196,240,101,22,1,0,0,0,0,0,58065,200,Apache,3.39,0.38,0.54,0.0,0.0,1,2,0,0,False,12,True,False,United States,1
eccoshoes.sk,"WebHouse, s.r.o.",3.0,2.0,Google Trust Services,50,104,21,8,194,2,0,0,0,0,0,13335,403,cloudflare,2.69,0.33,0.58,0.0,0.0,2,2,0,0,False,11,True,False,Canada,1
vondutchslovensko.sk,Gransy s.r.o.,3.0,3.0,Google Trust Services,81,104,21,112,1,7,0,0,0,0,0,13335,200,cloudflare,3.55,0.25,0.7,0.0,0.0,1,5,0,0,False,19,True,False,Canada,1
dcshoessslovensko.sk,Gransy s.r.o.,3.0,3.0,Google Trust Services,86,172,67,133,53,2,0,0,0,0,0,13335,200,cloudflare,3.11,0.25,0.7,0.0,0.0,2,4,0,0,False,19,True,False,Canada,1
balmainhair.sk,Gransy s.r.o.,4.0,2.0,Let's Encrypt,87,77,78,104,3,1,1,1,1,0,1,15685,200,nginx,3.32,0.36,0.57,0.0,0.0,2,2,0,0,False,13,False,False,Czechia,1
ninewestbratislava.sk,NETIM,4.0,3.0,Let's Encrypt,70,196,196,150,83,1,1,1,1,0,0,58065,403,nginx,3.56,0.33,0.62,0.0,0.0,1,4,0,0,False,20,True,False,Spain,1
stussyskeshop.sk,Gransy s.r.o.,3.0,3.0,Let's Encrypt,37,196,245,230,6,1,0,0,0,0,0,58065,200,Apache,2.91,0.25,0.69,0.0,0.0,1,2,0,0,False,15,True,False,Germany,1
uniza.sk,Websupport s.r.o.,4.0,2.0,GEANT Vereniging,89,158,193,48,212,1,1,1,1,1,1,2607,200,WebServer,3.0,0.38,0.5,0.0,0.0,1,2,0,0,False,7,False,False,Slovakia,0
hotelarcus.sk,Websupport s.r.o.,4.0,3.0,Let's Encrypt,84,185,59,211,127,1,1,1,1,0,0,43541,200,nginx,3.55,0.31,0.62,0.0,0.0,1,2,0,0,False,12,False,False,Czechia,0
victoriassecretsk.sk,Gransy s.r.o.,4.0,3.0,Let's Encrypt,3,165,231,64,61,1,0,0,0,0,0,48950,200,Apache,3.32,0.3,0.65,0.0,0.0,2,3,0,0,False,19,False,True,Germany,1
autoskolaalfa.sk,"WebHouse, s.r.o.",4.0,2.0,Let's Encrypt,45,37,9,175,157,1,1,1,1,0,0,51013,200,openresty,3.0,0.44,0.5,0.0,0.0,2,2,0,0,False,15,False,False,Slovakia,0
aldotopanky.sk,Gransy s.r.o.,4.0,3.0,Let's Encrypt,77,158,222,2,50,1,0,0,0,0,0,63119,200,Apache,3.38,0.36,0.57,0.0,0.0,1,2,0,0,False,13,True,False,United States,1
zlavyvsk.sk,Gransy s.r.o.,4.0,2.0,Let's Encrypt,75,78,24,14,160,1,0,0,0,0,0,43541,404,nginx,2.91,0.18,0.73,0.0,0.0,1,3,0,0,False,10,False,True,Czechia,1
columbia-slovensko.sk,Gransy s.r.o.,4.0,3.0,Let's Encrypt,36,158,222,2,13,1,0,0,0,0,0,63119,200,Apache,3.75,0.33,0.57,0.0,0.05,2,3,0,1,False,20,True,False,United States,1
onteniskysk.sk,Gransy s.r.o.,3.0,3.0,Google Trust Services,80,104,21,80,1,7,0,0,0,0,0,13335,200,cloudflare,2.99,0.29,0.64,0.0,0.0,1,2,0,0,False,13,True,True,Canada,1
anekkeslovensko.sk,Gransy s.r.o.,4.0,3.0,Let's Encrypt,75,196,247,59,117,1,0,0,0,0,0,41564,200,Apache,2.97,0.33,0.61,0.0,0.0,1,3,0,0,False,17,True,False,Canada,1
samorin.sk,"WebHouse, s.r.o.",4.0,3.0,Let's Encrypt,89,86,110,243,36,1,1,1,1,0,1,29405,200,Apache,3.12,0.3,0.6,0.0,0.0,1,2,0,0,False,9,False,False,Slovakia,0
geoxbratislava.sk,Key-Systems GmbH,4.0,1.0,ZeroSSL,53,196,244,193,130,1,0,0,0,0,0,58065,403,nginx,3.69,0.35,0.59,0.0,0.0,2,3,0,0,False,16,True,False,Finland,1
giveaway.sk,EXO TECHNOLOGIES spol. s r.o.,4.0,2.0,Let's Encrypt,76,92,240,253,223,1,1,1,1,0,0,29405,200,None,3.28,0.45,0.45,0.0,0.0,2,2,0,0,False,10,False,False,Slovakia,1
hotelgrand.sk,"Webglobe, a.s.",4.0,3.0,DigiCert Inc,300,217,67,30,65,1,1,1,1,1,1,5578,200,nginx,3.7,0.23,0.69,0.0,0.0,1,3,0,0,False,12,False,False,Slovakia,0
nakupuj123.sk,"WebHouse, s.r.o.",4.0,1.0,Google Trust Services,50,104,21,13,119,2,0,0,0,0,0,13335,403,cloudflare,3.39,0.23,0.46,0.23,0.0,1,2,3,0,False,12,True,False,Canada,1
hotelhavrania.sk,Websupport s.r.o.,4.0,3.0,Let's Encrypt,45,37,9,174,74,1,1,1,1,0,0,51013,200,nginx,3.58,0.38,0.56,0.0,0.0,2,2,0,0,False,15,False,False,Slovakia,0
bershkabratislava.sk,NETIM,4.0,3.0,Let's Encrypt,59,196,196,53,245,1,0,0,0,0,0,41564,403,Apache/2,3.38,0.3,0.65,0.0,0.0,1,4,0,0,False,19,True,False,Latvia,1
urbantrend.sk,Gransy s.r.o.,4.0,4.0,Google Trust Services,33,23,227,38,65,1,1,1,1,0,1,13335,404,cloudflare,3.39,0.23,0.69,0.0,0.0,1,3,0,0,False,12,False,False,Canada,1
webcamflorida.blogspot.sk,None,None,None,Google Trust Services,62,142,251,36,65,1,0,0,0,0,0,15169,200,GSE,4.05,0.28,0.64,0.0,0.0,1,3,0,0,False,24,False,False,United States,1
lowaobuv.sk,NETIM,4.0,3.0,Let's Encrypt,73,165,231,65,138,1,0,0,0,0,0,48950,200,Apache,3.28,0.36,0.55,0.0,0.0,2,2,0,0,False,10,True,False,Germany,1
pantarhei.sk,"Webglobe, a.s.",4.0,3.0,Let's Encrypt,66,104,22,50,171,3,1,1,1,0,1,13335,403,cloudflare,3.42,0.33,0.58,0.0,0.0,2,2,0,0,False,11,False,False,Canada,0
slovenskyraj.sk,"INTERNET CZ, a.s.",4.0,3.0,Actalis S.p.A.,352,81,2,195,116,1,1,1,1,0,1,24806,200,Microsoft-IIS/10.0,3.46,0.27,0.67,0.0,0.0,1,3,0,0,False,14,False,False,Czechia,0
swarovskibratislava.sk,NETIM,4.0,3.0,Google Trust Services,49,104,21,32,1,7,0,0,0,0,0,13335,403,cloudflare,3.37,0.32,0.64,0.0,0.0,1,3,0,0,False,21,True,False,Canada,1
nine-casino-slovensko.sk,Key-Systems GmbH,3.0,3.0,Google Trust Services,81,104,21,50,103,2,0,0,0,0,0,13335,403,cloudflare,3.39,0.33,0.54,0.0,0.08,1,3,0,1,False,23,True,False,Canada,1
polov.sk,Eva Hromádková - KRISTÍNKA,4.0,2.0,None,0,185,161,175,126,1,0,0,0,0,0,5578,200,nginx,2.75,0.25,0.62,0.0,0.0,1,2,0,0,False,7,False,False,Slovakia,0
coseshop-slovensko.sk,Gransy s.r.o.,3.0,3.0,Google Trust Services,73,172,67,184,133,2,0,0,0,0,0,13335,200,cloudflare,3.27,0.29,0.62,0.0,0.05,1,3,0,1,False,20,True,False,Canada,1
campersk.sk,Gransy s.r.o.,4.0,3.0,Google Trust Services,33,104,21,47,127,2,0,0,0,0,0,13335,200,cloudflare,3.1,0.18,0.73,0.0,0.0,1,3,0,0,False,10,False,True,Canada,1
backup.skila.tn,None,None,None,Let's Encrypt,72,92,222,139,190,1,0,0,0,0,0,16276,200,OVHcloud,3.51,0.27,0.6,0.0,0.0,1,2,0,0,False,14,True,False,France,1
touchit.sk,Websupport s.r.o.,4.0,1.0,Let's Encrypt,75,86,110,225,42,1,1,1,1,0,1,29405,200,Apache/2.4.57 (Unix) OpenSSL/1.0.2k-fips,3.12,0.3,0.6,0.0,0.0,2,2,0,0,False,9,False,False,Slovakia,0
coachsk.sk,Gransy s.r.o.,4.0,2.0,Let's Encrypt,30,104,160,2,225,1,0,0,0,0,0,41564,200,Apache,2.72,0.2,0.7,0.0,0.0,2,4,0,0,False,9,False,True,United Kingdom,1
karrimorobuv.sk,"WebHouse, s.r.o.",3.0,2.0,Google Trust Services,35,104,21,80,1,7,0,0,0,0,0,13335,403,cloudflare,3.32,0.33,0.6,0.0,0.0,1,2,0,0,False,14,True,False,Canada,1
kupeledudince.sk,"Webglobe, a.s.",4.0,1.0,DigiCert Inc,208,212,57,32,128,1,1,1,1,1,1,48689,200,nginx,3.33,0.38,0.56,0.0,0.0,1,2,0,0,False,15,True,False,Slovakia,0
jasenskadolina.sk,"Slovanet, a. s.",4.0,1.0,Let's Encrypt,57,37,9,175,133,1,1,1,1,0,0,51013,200,openresty,3.29,0.35,0.59,0.0,0.0,1,3,0,0,False,16,False,False,Slovakia,0
orsr.sk,Ministerstvo spravodlivosti Slovenskej republiky,4.0,4.0,Let's Encrypt,43,195,49,189,61,1,1,0,1,0,0,25373,200,None,2.24,0.14,0.71,0.0,0.0,1,3,0,0,False,6,False,False,Slovakia,0
karllagerfeldsk.sk,Gransy s.r.o.,3.0,3.0,Google Trust Services,56,172,67,130,174,2,0,0,0,0,0,13335,200,cloudflare,3.2,0.22,0.72,0.0,0.0,1,4,0,0,False,17,False,True,Canada,1
teniskysalomonobuv.sk,Gransy s.r.o.,4.0,3.0,Let's Encrypt,79,196,240,121,253,1,0,0,0,0,0,41564,200,Apache,3.75,0.38,0.57,0.0,0.0,1,2,0,0,False,20,True,False,Germany,1
expresnyposudok.sk,"ACTIVE 24, s.r.o.",4.0,3.0,Let's Encrypt,77,31,15,10,2,1,1,1,1,0,0,25234,200,nginx,3.46,0.33,0.61,0.0,0.0,1,3,0,0,False,17,False,False,Czechia,1
smartwoodslovakia.sk,Gransy s.r.o.,4.0,2.0,Let's Encrypt,52,77,93,207,13,1,1,1,1,0,0,24971,200,Apache/2.4.61 (Debian),3.51,0.35,0.6,0.0,0.0,2,3,0,0,False,19,True,False,Czechia,1
hoodrichsk.sk,Gransy s.r.o.,3.0,3.0,Google Trust Services,81,104,21,112,1,7,0,0,0,0,0,13335,200,cloudflare,3.09,0.23,0.69,0.0,0.0,2,4,0,0,False,12,False,True,Canada,1
lottoslovakia.sk,Key-Systems GmbH,4.0,1.0,ZeroSSL,53,196,244,193,131,1,0,0,0,0,0,58065,403,nginx,3.08,0.38,0.56,0.0,0.0,2,2,0,0,False,15,True,False,Finland,1
hotelpolana.sk,"WEBY GROUP, s.r.o.",4.0,3.0,None,0,93,184,65,137,1,1,1,1,0,1,29405,200,nginx,3.38,0.36,0.57,0.0,0.0,1,2,0,0,False,13,False,False,Slovakia,0
antai-gouv-fr.stavbazdreva.sk,Websupport s.r.o.,4.0,1.0,Let's Encrypt,37,37,9,175,195,1,0,0,0,0,0,51013,200,openresty,3.95,0.31,0.55,0.0,0.07,2,3,0,1,False,28,False,False,Slovakia,1
ja-sr.sk,Websupport s.r.o.,4.0,2.0,Let's Encrypt,34,37,9,175,189,1,1,1,1,0,0,51013,200,openresty,2.75,0.12,0.62,0.0,0.12,1,2,0,1,False,7,False,False,Slovakia,0
offwhite.sk,Gransy s.r.o.,4.0,3.0,Let's Encrypt,32,165,231,64,51,1,0,0,0,0,0,48950,200,Apache,3.28,0.27,0.64,0.0,0.0,1,4,0,0,False,10,False,False,Germany,1
ice-casino-slovensko.sk,Key-Systems GmbH,3.0,3.0,Google Trust Services,83,172,67,202,214,2,0,0,0,0,0,13335,403,cloudflare,3.45,0.35,0.52,0.0,0.09,1,3,0,1,False,22,True,False,Canada,1
mustobunda.sk,Key-Systems GmbH,4.0,1.0,ZeroSSL,42,196,247,180,155,1,0,0,0,0,0,41564,403,Apache/2,3.39,0.31,0.62,0.0,0.0,1,2,0,0,False,12,True,False,Poland,1
flylondonbratislava.sk,NETIM,4.0,3.0,Google Trust Services,86,172,67,168,5,2,0,0,0,0,0,13335,403,cloudflare,3.75,0.32,0.64,0.0,0.0,1,3,0,0,False,21,True,False,Canada,1
gabiony-eshop.sk,Gransy s.r.o.,3.0,3.0,Google Trust Services,31,104,21,80,1,7,0,0,0,0,0,13335,500,cloudflare,3.75,0.38,0.5,0.0,0.06,2,2,0,1,False,15,True,False,Canada,1
028.sk,Gransy s.r.o.,4.0,3.0,Let's Encrypt,58,38,180,94,23,1,0,0,0,0,0,9009,200,nginx,2.58,0.0,0.33,0.5,0.0,0,2,3,0,False,5,False,False,Hong Kong,1
hotelbristol.sk,Slavomír Kundrát - Faeton,4.0,4.0,Let's Encrypt,70,86,110,225,71,1,1,1,1,1,0,29405,200,Apache/2.4.41 (Ubuntu),3.37,0.27,0.67,0.0,0.0,1,3,0,0,False,14,False,False,Slovakia,0
timberland-slovakia.sk,Gransy s.r.o.,4.0,3.0,Let's Encrypt,63,104,160,6,116,1,0,0,0,0,0,41564,200,Apache,3.88,0.32,0.59,0.0,0.05,2,2,0,1,False,21,True,False,United Kingdom,1
hotel-green.sk,"DSI DATA, a. s.",4.0,3.0,Google Trust Services,35,172,67,148,14,2,1,1,1,0,1,13335,200,cloudflare,3.47,0.29,0.57,0.0,0.07,2,2,0,1,False,13,False,False,Canada,0
lunasandalssk.sk,Gransy s.r.o.,3.0,3.0,Google Trust Services,69,104,21,4,94,2,0,0,0,0,0,13335,200,cloudflare,2.83,0.25,0.69,0.0,0.0,1,4,0,0,False,15,False,True,Canada,1
renner.sk,EXO TECHNOLOGIES spol. s r.o.,4.0,3.0,Let's Encrypt,20,92,240,253,18,1,1,1,1,0,0,29405,200,None,2.5,0.22,0.67,0.0,0.0,1,2,0,0,False,8,False,False,Slovakia,0
skiarena-fackovskesedlo.sk,EXO TECHNOLOGIES spol. s r.o.,4.0,3.0,Let's Encrypt,65,92,240,253,14,1,1,1,1,0,0,29405,200,None,3.64,0.35,0.58,0.0,0.04,2,3,0,1,False,25,False,False,Slovakia,0
kupterychlo.sk,Gransy s.r.o.,4.0,2.0,Google Trust Services,78,172,67,188,86,2,1,1,1,1,1,13335,200,cloudflare,3.66,0.29,0.64,0.0,0.0,1,3,0,0,False,13,True,False,Canada,1
gelnica.sk,"WEBY GROUP, s.r.o.",4.0,3.0,Let's Encrypt,43,82,119,224,201,1,1,1,1,0,1,5578,200,Apache,3.32,0.3,0.6,0.0,0.0,1,2,0,0,False,9,False,False,Slovakia,0
mestokrasno.sk,Websupport s.r.o.,4.0,3.0,Let's Encrypt,14,37,9,175,187,1,1,1,1,0,0,51013,200,openresty,3.18,0.29,0.64,0.0,0.0,1,2,0,0,False,13,False,False,Slovakia,0
